no_asm;no_8x8dct;no_cabac;no_deblock;no_fast_pskip;no_mbtree;no_mixed_refs;no_weightb;rc_lookahead;rc_lookahead_20;rc_lookahead_40;rc_lookahead_60;ref;ref_1;ref_5;ref_9;Performance
1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;268.72
1;1;1;1;1;1;0;0;1;0;0;1;1;0;0;1;775.81
1;1;1;0;1;1;1;0;1;0;0;1;1;0;0;1;645.51
1;1;1;1;0;1;1;0;1;0;0;1;1;0;0;1;555.633333333333
1;1;0;1;1;1;1;0;1;0;0;1;1;0;0;1;651.64
1;1;1;1;1;1;1;0;1;0;0;1;1;0;0;1;644.16
1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;1;644.033333333333
1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;612.97
1;0;1;0;0;0;0;0;1;0;1;0;1;0;0;1;604.746666666667
1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;1;612.643333333333
1;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1;511.153333333333
1;0;1;0;0;0;1;0;1;0;1;0;1;0;0;1;509.37
1;1;0;0;0;0;0;0;1;0;1;0;1;0;0;1;587.773333333333
1;1;1;0;0;0;0;0;1;0;1;0;1;0;0;1;581.513333333333
1;1;0;0;0;0;0;1;1;0;1;0;1;0;0;1;587.24
1;1;1;0;0;0;0;1;1;0;1;0;1;0;0;1;581.106666666667
1;1;0;0;0;0;1;0;1;0;1;0;1;0;0;1;498.49
1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;1;741.59
1;1;1;0;1;0;0;1;1;0;1;0;1;0;0;1;705.213333333333
1;1;1;0;1;1;1;1;1;0;1;0;1;0;0;1;645.303333333333
1;0;1;0;0;0;0;1;1;1;0;0;1;1;0;0;260.41
1;1;1;0;1;1;1;0;1;1;0;0;1;1;0;0;279.753333333333
1;0;0;1;1;1;0;1;1;0;1;0;1;0;0;1;821.756666666667
1;0;0;1;1;1;1;0;1;0;1;0;1;0;0;1;671.696666666667
1;0;0;1;1;0;1;1;1;0;1;0;1;0;0;1;631.053333333333
1;1;1;1;1;1;1;0;1;1;0;0;1;1;0;0;279.153333333333
1;0;1;1;1;1;1;1;1;0;1;0;1;0;0;1;665.23
1;1;0;1;0;0;0;1;1;0;1;0;1;0;0;1;589.74
1;1;1;1;1;0;0;0;1;0;1;0;1;0;0;1;706.833333333333
1;1;1;1;1;1;1;0;1;0;1;0;1;0;0;1;644.356666666667
1;1;0;1;1;1;1;1;1;0;1;0;1;0;0;1;651.286666666667
1;1;1;1;0;1;1;1;1;0;1;0;1;0;0;1;555.26
1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;1;643.983333333333
1;0;1;1;0;0;0;1;1;1;0;0;1;1;0;0;259.903333333333
1;1;1;1;0;1;1;1;1;1;0;0;1;1;0;0;275.47
1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;249.41
1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;279.266666666667
1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;270.656666666667
1;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;278.196666666667
1;0;1;0;0;0;0;0;1;0;1;0;1;1;0;0;262.563333333333
1;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;270.706666666667
1;0;1;0;0;0;0;1;1;0;1;0;1;1;0;0;262.566666666667
1;0;1;1;1;0;0;1;1;0;1;0;1;1;0;0;268.206666666667
1;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;270.66
1;0;0;1;1;0;1;1;1;0;1;0;1;1;0;0;277.563333333333
